29	2724	1
29	2962	1
29	754	1
29	1280	1
29	1105	1
29	2552	1
30	3615	1
30	1669	1
30	2824	1
30	500	1
30	3801	1
30	1475	1
30	3749	1
30	2536	1
30	3871	1
30	2108	1
31	3555	1
31	2795	1
31	1449	1
31	452	1
31	2732	1
31	2624	1
31	3942	1
31	2138	1
31	754	1
31	688	1
32	2075	1
32	1850	1
32	1854	1
32	119	1
32	288	1
32	3895	1
32	3121	1
32	1917	1
32	113	1
32	2715	1
33	2470	1
33	3830	1
33	2513	1
33	1169	1
33	386	1
33	3724	1
33	1271	1
33	2263	1
33	191	1
33	2126	1
34	3568	1
34	453	1
34	1662	1
34	1033	1
34	1973	1
34	2428	1
34	1839	1
34	1468	1
34	1562	1
34	456	1
35	784	1
35	3889	1
35	3442	1
35	511	1
35	1226	1
35	521	1
35	1335	1
35	3515	1
35	2163	1
35	2644	1
36	2940	1
36	697	1
36	3200	1
36	2369	1
36	2701	1
36	266	1
36	1033	1
36	3010	1
36	3767	1
36	1258	1
37	1929	1
37	504	1
37	3760	1
37	1024	1
37	810	1
37	617	1
37	1527	1
37	3821	1
37	17	1
37	1573	1
38	2755	1
38	3118	1
38	1349	1
38	3171	1
38	2692	1
38	2252	1
38	1340	1
38	2893	1
38	3144	1
38	347	1
39	206	1
39	715	1
39	3885	1
39	877	1
39	1243	1
39	1408	1
39	216	1
39	2828	1
39	1230	1
39	3667	1
40	2505	1
40	1495	1
40	151	1
40	2579	1
40	2294	1
40	2210	1
40	3223	1
40	661	1
40	1711	1
40	2383	1
41	3354	1
41	748	1
41	3551	1
41	2107	1
41	3685	1
41	179	1
41	3093	1
41	1791	1
41	971	1
41	3868	1
42	279	1
42	3915	1
42	1974	1
42	2203	1
42	3549	1
42	619	1
42	2427	1
42	2374	1
42	1200	1
42	3098	1
43	581	1
43	3519	1
43	1941	1
43	3613	1
43	38	1
43	850	1
43	20	1
43	2894	1
43	3115	1
43	446	1
44	3415	1
44	1251	1
44	2429	1
44	3158	1
44	1499	1
44	1428	1
44	1059	1
44	2344	1
44	3497	1
44	2520	1
45	1103	1
45	63	1
45	700	1
45	1490	1
45	2810	1
45	3014	1
45	3358	1
45	3002	1
45	2232	1
45	892	1
46	1038	1
46	1335	1
46	3734	1
46	3044	1
46	3257	1
46	3724	1
46	2839	1
46	3817	1
46	2018	1
46	3735	1
47	5	1
47	1397	1
47	1525	1
47	962	1
47	1094	1
47	1247	1
47	3586	1
47	50	1
47	3566	1
47	3512	1
48	3658	1
48	326	1
48	461	1
48	912	1
48	1606	1
48	2361	1
48	2348	1
48	938	1
48	156	1
48	1192	1
49	2287	1
49	1361	1
49	2469	1
49	1750	1
49	940	1
49	140	1
49	2339	1
49	3519	1
49	1450	1
49	2423	1
50	1261	1
50	2082	1
50	1339	1
50	762	1
50	566	1
50	3488	1
50	1381	1
50	1408	1
50	633	1
50	537	1
51	1121	1
51	1508	1
51	888	1
51	1876	1
51	673	1
51	3476	1
51	3564	1
51	2809	1
51	3844	1
51	181	1
52	2120	1
52	1259	1
52	3878	1
52	3397	1
52	1584	1
52	1366	1
52	3834	1
52	1271	1
52	2663	1
52	2243	1
53	1351	1
53	555	1
53	1770	1
53	3103	1
53	3454	1
53	3401	1
53	3271	1
53	742	1
53	2315	1
53	1904	1
54	2187	1
54	391	1
54	2553	1
54	2237	1
54	3133	1
54	2227	1
54	3872	1
54	3500	1
54	3453	1
54	3040	1
55	2049	1
55	3452	1
55	1268	1
55	1686	1
55	571	1
55	3768	1
55	3479	1
55	373	1
55	2211	1
55	2820	1
56	554	1
56	1130	1
56	2737	1
56	1073	1
56	2123	1
56	2417	1
56	3387	1
56	2988	1
56	1999	1
56	1217	1
57	3367	1
57	2057	1
57	1619	1
57	1837	1
57	1482	1
57	1327	1
57	318	1
57	2991	1
57	12	1
57	2051	1
58	3343	1
58	996	1
58	2752	1
58	3626	1
58	3777	1
58	104	1
58	1021	1
58	3477	1
58	3926	1
58	2177	1
59	3852	1
59	476	1
59	145	1
59	762	1
59	1063	1
59	2138	1
59	1996	1
59	3945	1
59	471	1
59	941	1
60	3773	1
60	3470	1
60	842	1
60	2375	1
60	3079	1
60	3665	1
60	2772	1
60	3445	1
60	1393	1
60	2002	1
61	1223	1
61	1256	1
61	2637	1
61	2103	1
61	3313	1
61	39	1
61	1960	1
61	2841	1
61	2769	1
61	3562	1
62	1196	1
62	2448	1
62	1797	1
62	2803	1
62	779	1
62	2549	1
62	988	1
62	1894	1
62	476	1
62	943	1
63	3813	1
63	2756	1
63	2057	1
63	442	1
63	3078	1
63	83	1
63	297	1
63	3091	1
63	2278	1
63	905	1
64	3416	1
64	1055	1
64	1750	1
64	168	1
64	1096	1
64	3831	1
64	3863	1
64	442	1
64	3781	1
64	3671	1
65	3655	1
65	1929	1
65	1474	1
65	3251	1
65	1342	1
65	2694	1
65	1345	1
65	1533	1
65	3703	1
65	3032	1
66	762	1
66	1429	1
66	3939	1
66	1549	1
66	919	1
66	263	1
66	3311	1
66	937	1
66	3213	1
66	3760	1
67	3857	1
67	1210	1
67	3112	1
67	3649	1
67	1975	1
67	1499	1
67	2114	1
67	1493	1
67	2744	1
67	1812	1
68	3692	1
68	3504	1
68	3307	1
68	1527	1
68	1970	1
68	2577	1
68	1856	1
68	2938	1
68	1946	1
68	1759	1
69	2337	1
69	1739	1
69	564	1
69	2119	1
69	577	1
69	247	1
69	1675	1
69	1449	1
69	2301	1
69	3852	1
70	2260	1
70	3048	1
70	3594	1
70	1497	1
70	2725	1
70	101	1
70	899	1
70	2342	1
70	41	1
70	3916	1
71	198	1
71	798	1
71	938	1
71	1552	1
71	1339	1
71	2100	1
71	3073	1
71	502	1
71	1028	1
71	1113	1
72	1749	1
72	2429	1
72	3759	1
72	2977	1
72	2470	1
72	2931	1
72	218	1
72	561	1
72	1516	1
72	1952	1
73	1059	1
73	1209	1
73	1214	1
73	1472	1
73	165	1
73	2699	1
73	899	1
73	3462	1
73	2839	1
73	2394	1
74	1020	1
74	1459	1
74	88	1
74	3602	1
74	232	1
74	3457	1
74	1580	1
74	2124	1
74	1574	1
74	2107	1
75	2023	1
75	2665	1
75	1632	1
75	2017	1
75	1500	1
75	1841	1
75	3406	1
75	529	1
75	3775	1
75	1330	1
76	1717	1
76	3442	1
76	3498	1
76	1223	1
76	408	1
76	3721	1
76	837	1
76	423	1
76	1291	1
76	1428	1
77	1717	1
77	3344	1
77	100	1
77	3372	1
77	600	1
77	3419	1
77	1080	1
77	43	1
77	924	1
77	2406	1
78	3162	1
78	3741	1
78	1573	1
78	1203	1
78	2561	1
78	3111	1
78	3469	1
78	3492	1
78	1199	1
78	3689	1
79	1996	1
79	435	1
79	2034	1
79	3586	1
79	288	1
79	893	1
79	2293	1
79	2409	1
79	3043	1
79	10	1
80	3528	1
80	1000	1
80	1094	1
80	1283	1
80	3903	1
80	1270	1
80	2284	1
80	421	1
80	3838	1
80	2709	1
81	254	1
81	1610	1
81	2757	1
81	2282	1
81	1068	1
81	70	1
81	1587	1
81	3551	1
81	3512	1
81	864	1
82	1934	1
82	2088	1
82	2694	1
82	3921	1
82	581	1
82	441	1
82	462	1
82	3566	1
82	594	1
82	538	1
83	2488	1
83	3423	1
83	2095	1
83	2372	1
83	3494	1
83	1869	1
83	3819	1
83	3760	1
83	3386	1
83	903	1
84	92	1
84	1456	1
84	3850	1
84	3843	1
84	3058	1
84	2368	1
84	2526	1
84	55	1
84	852	1
84	904	1
85	1869	1
85	494	1
85	1092	1
85	535	1
85	2273	1
85	2558	1
85	2638	1
85	3838	1
85	1985	1
85	2707	1
86	280	1
86	839	1
86	487	1
86	2675	1
86	961	1
86	301	1
86	2459	1
86	1341	1
86	266	1
86	436	1
87	3731	1
87	953	1
87	2324	1
87	3006	1
87	753	1
87	3467	1
87	3654	1
87	1587	1
87	3568	1
87	673	1
88	2642	1
88	483	1
88	2670	1
88	955	1
88	3442	1
88	3519	1
88	1681	1
88	2665	1
88	3510	1
88	1728	1
89	3553	1
89	3025	1
89	492	1
89	2485	1
89	1666	1
89	277	1
89	190	1
89	3705	1
89	1695	1
89	1270	1
90	649	1
90	988	1
90	2709	1
90	2766	1
90	1034	1
90	3717	1
90	171	1
90	2824	1
90	1791	1
90	3577	1
91	2346	1
91	3718	1
91	76	1
91	3171	1
91	2606	1
91	1888	1
91	232	1
91	2688	1
91	45	1
91	2378	1
92	2834	1
92	1003	1
92	3775	1
92	2809	1
92	2630	1
92	2542	1
92	1199	1
92	422	1
92	3836	1
92	2290	1
93	326	1
93	2421	1
93	864	1
93	106	1
93	875	1
93	2516	1
93	70	1
93	3400	1
93	3924	1
93	1328	1
94	1896	1
94	709	1
94	841	1
94	3139	1
94	1812	1
94	3527	1
94	3286	1
94	2792	1
94	577	1
94	2922	1
95	3845	1
95	3200	1
95	2461	1
95	1380	1
95	2205	1
95	2321	1
95	3874	1
95	3521	1
95	2847	1
95	2618	1
96	1439	1
96	2796	1
96	2826	1
96	1356	1
96	2953	1
96	124	1
96	3554	1
96	54	1
96	375	1
96	1325	1
97	3564	1
97	1644	1
97	2587	1
97	751	1
97	2399	1
97	1640	1
97	2178	1
97	3463	1
97	341	1
97	779	1
98	62	1
98	911	1
98	581	1
98	519	1
98	28	1
98	2621	1
98	409	1
98	3319	1
98	581	1
98	3363	1
99	1683	1
99	1103	1
99	1291	1
99	1287	1
99	2081	1
99	1169	1
99	3459	1
99	2967	1
99	2236	1
99	1959	1
100	3524	1
100	3447	1
100	2395	1
100	3796	1
100	1547	1
100	2099	1
100	540	1
100	2593	1
100	908	1
100	1339	1
101	2470	1
101	1650	1
101	1599	1
101	2662	1
101	151	1
101	3546	1
101	611	1
101	2730	1
101	2586	1
101	2044	1
102	75	1
102	263	1
102	2687	1
102	1473	1
102	2689	1
102	2817	1
102	128	1
102	1925	1
102	2597	1
102	751	1
103	3477	1
103	3281	1
103	3063	1
103	3309	1
103	1992	1
103	3415	1
103	1671	1
103	2248	1
103	2481	1
103	2936	1
104	1089	1
104	2452	1
104	1642	1
104	1859	1
104	3334	1
104	2853	1
104	2152	1
104	2017	1
104	1938	1
104	3274	1
105	3137	1
105	3556	1
105	2941	1
105	2056	1
105	3532	1
105	1447	1
105	945	1
105	3627	1
105	272	1
105	3171	1
106	1330	1
106	257	1
106	3175	1
106	1171	1
106	1574	1
106	6	1
106	516	1
106	2193	1
106	83	1
106	4	1
107	2366	1
107	784	1
107	140	1
107	3642	1
107	2076	1
107	3152	1
107	2529	1
107	1210	1
107	3253	1
107	1897	1
108	220	1
108	1054	1
108	3393	1
108	1804	1
108	3785	1
108	1865	1
108	2731	1
108	2091	1
108	2903	1
108	1831	1
109	1438	1
109	3564	1
109	2288	1
109	914	1
109	252	1
109	595	1
109	128	1
109	2722	1
109	637	1
109	2553	1
110	2662	1
110	809	1
110	358	1
110	2008	1
110	2305	1
110	2402	1
110	165	1
110	3569	1
110	2522	1
110	2854	1
111	1162	1
111	885	1
111	2542	1
111	10	1
111	301	1
111	2433	1
111	2118	1
111	2757	1
111	3646	1
111	2571	1
112	1493	1
112	2046	1
112	356	1
112	1688	1
112	2065	1
112	2923	1
112	3492	1
112	3483	1
112	2477	1
112	3644	1
113	2415	1
113	2521	1
113	1389	1
113	2029	1
113	2901	1
113	267	1
113	2442	1
113	372	1
113	2380	1
113	424	1
114	1460	1
114	3261	1
114	2003	1
114	3158	1
114	1672	1
114	3677	1
114	2341	1
114	1749	1
114	1104	1
114	1593	1
115	2840	1
115	2312	1
115	3490	1
115	1648	1
115	911	1
115	3947	1
115	2529	1
115	3551	1
115	86	1
115	3196	1
116	155	1
116	710	1
116	2212	1
116	1329	1
116	2649	1
116	3014	1
116	2889	1
116	2335	1
116	1657	1
116	736	1
117	3757	1
117	3264	1
117	2521	1
117	1404	1
117	719	1
117	2903	1
117	1330	1
117	3580	1
117	2905	1
117	1683	1
118	3844	1
118	569	1
118	2537	1
118	1046	1
118	2727	1
118	3914	1
118	2507	1
118	230	1
118	2146	1
118	3324	1
119	3016	1
119	1508	1
119	3215	1
119	1895	1
119	3812	1
119	2088	1
119	2140	1
119	1660	1
119	2540	1
119	528	1
120	1594	1
120	1175	1
120	469	1
120	2729	1
120	3185	1
120	1406	1
120	3768	1
120	3740	1
120	1207	1
120	2879	1
121	1615	1
121	2774	1
121	3259	1
121	2333	1
121	571	1
121	2092	1
121	2341	1
121	3591	1
121	1426	1
121	3518	1
122	2407	1
122	3951	1
122	1018	1
122	2803	1
122	2374	1
122	2791	1
122	3685	1
122	2554	1
122	3949	1
122	3949	1
123	2824	1
123	3183	1
123	3872	1
123	166	1
123	121	1
123	3608	1
123	3761	1
123	2651	1
123	1064	1
123	2488	1
124	2611	1
124	2103	1
124	11	1
124	2325	1
124	3571	1
124	3160	1
124	3908	1
124	897	1
124	2546	1
124	1015	1
125	381	1
125	2891	1
125	408	1
125	3005	1
125	2793	1
125	2710	1
125	3701	1
125	1241	1
125	3738	1
125	2071	1
126	1035	1
126	3362	1
126	3742	1
126	392	1
126	3746	1
126	1699	1
126	3921	1
126	3608	1
126	2340	1
126	150	1
127	3812	1
127	737	1
127	2435	1
127	1292	1
127	58	1
127	3863	1
127	3532	1
127	1873	1
127	2288	1
127	3576	1
128	2051	1
128	2060	1
128	3008	1
128	1496	1
128	3704	1
128	3512	1
128	3747	1
128	2311	1
128	645	1
128	2949	1
129	1208	1
129	2454	1
129	3399	1
129	3761	1
129	1731	1
129	233	1
129	2951	1
129	141	1
129	1209	1
129	691	1
130	2848	1
130	612	1
130	2072	1
130	2656	1
130	438	1
130	533	1
130	471	1
130	2971	1
130	3345	1
130	1199	1
131	1271	1
131	1153	1
131	999	1
131	1608	1
131	1612	1
131	870	1
131	26	1
131	2590	1
131	1609	1
131	933	1
132	2360	1
132	1488	1
132	2755	1
132	324	1
132	72	1
132	1264	1
132	829	1
132	3355	1
132	2733	1
132	1921	1
133	3893	1
133	1235	1
133	1076	1
133	1398	1
133	882	1
133	174	1
133	385	1
133	3143	1
133	1372	1
133	2195	1
134	1821	1
134	3265	1
134	375	1
134	2300	1
134	2262	1
134	1270	1
134	2841	1
134	3095	1
134	1230	1
134	937	1
135	2559	1
135	3360	1
135	2866	1
135	476	1
135	1913	1
135	321	1
135	3942	1
135	3797	1
135	2540	1
135	954	1
136	3431	1
136	1910	1
136	3937	1
136	234	1
136	3316	1
136	1327	1
136	1529	1
136	2824	1
136	2285	1
136	1272	1
137	1082	1
137	2457	1
137	3736	1
137	71	1
137	1038	1
137	1015	1
137	1959	1
137	2436	1
137	2797	1
137	2716	1
138	62	1
138	2292	1
138	1509	1
138	3782	1
138	1042	1
138	350	1
138	3462	1
138	2334	1
138	2494	1
138	2493	1
139	3148	1
139	2318	1
139	373	1
139	3938	1
139	3566	1
139	3341	1
139	3935	1
139	3853	1
139	1677	1
139	2737	1
140	1380	1
140	3855	1
140	1648	1
140	3910	1
140	3514	1
140	3102	1
140	498	1
140	1943	1
140	189	1
140	207	1
141	3066	1
141	1136	1
141	3412	1
141	1024	1
141	1191	1
141	2467	1
141	2528	1
141	365	1
141	962	1
141	2702	1
142	3859	1
142	174	1
142	1168	1
142	1996	1
142	1650	1
142	3388	1
142	94	1
142	575	1
142	2394	1
142	3515	1
143	3406	1
143	2411	1
143	934	1
143	3774	1
143	1798	1
143	893	1
143	520	1
143	3916	1
143	444	1
143	1977	1
144	2836	1
144	1009	1
144	1184	1
144	1606	1
144	2187	1
144	1132	1
144	1339	1
144	3667	1
144	2360	1
144	1942	1
145	3559	1
145	1744	1
145	1629	1
145	695	1
145	3399	1
145	3940	1
145	3284	1
145	2600	1
145	151	1
145	921	1
146	3616	1
146	3357	1
146	603	1
146	3397	1
146	274	1
146	1771	1
146	2373	1
146	1767	1
146	3311	1
146	2697	1
147	3424	1
147	505	1
147	2643	1
147	3350	1
147	1029	1
147	85	1
147	3628	1
147	2752	1
147	2656	1
147	1827	1
148	48	1
148	2841	1
148	2349	1
148	1972	1
148	798	1
148	2252	1
148	421	1
148	2830	1
148	904	1
148	1011	1
149	217	1
149	848	1
149	3091	1
149	2420	1
149	2750	1
149	3835	1
149	568	1
149	3939	1
149	2349	1
149	962	1
150	3412	1
150	2084	1
150	157	1
150	3862	1
150	2382	1
150	1837	1
150	3632	1
150	899	1
150	1850	1
150	1015	1
151	40	1
151	195	1
151	1837	1
151	2732	1
151	3574	1
151	1562	1
151	240	1
151	3742	1
151	3669	1
151	1721	1
152	1671	1
152	111	1
152	62	1
152	3264	1
152	3325	1
152	943	1
152	453	1
152	2615	1
152	1647	1
152	2231	1
153	938	1
153	3924	1
153	2185	1
153	3682	1
153	411	1
153	2496	1
153	531	1
153	2757	1
153	178	1
153	1939	1
154	2621	1
154	3400	1
154	2875	1
154	1291	1
154	2082	1
154	1550	1
154	68	1
154	1183	1
154	2055	1
154	2577	1
155	28	1
155	1337	1
155	157	1
155	1597	1
155	125	1
155	201	1
155	1887	1
155	118	1
155	3608	1
155	3165	1
156	2899	1
156	2097	1
156	3870	1
156	3577	1
156	3743	1
156	1327	1
156	377	1
156	1976	1
156	13	1
156	1732	1
157	262	1
157	411	1
157	2400	1
157	3549	1
157	2341	1
157	2041	1
157	3153	1
157	3928	1
157	942	1
157	1657	1
158	3066	1
158	1381	1
158	1621	1
158	537	1
158	1981	1
158	49	1
158	968	1
158	1295	1
158	893	1
158	447	1
159	2266	1
159	3711	1
159	3854	1
159	278	1
159	435	1
159	369	1
159	750	1
159	160	1
159	3594	1
159	3361	1
160	1935	1
160	1024	1
160	910	1
160	1912	1
160	3217	1
160	1237	1
160	2949	1
160	1178	1
160	3716	1
160	447	1
161	1962	1
161	771	1
161	1721	1
161	1572	1
161	3869	1
161	3425	1
161	2863	1
161	1479	1
161	162	1
161	3646	1
162	1501	1
162	3696	1
162	3749	1
162	215	1
162	3745	1
162	417	1
162	44	1
162	3139	1
162	1752	1
162	3743	1
163	1254	1
163	3679	1
163	18	1
163	617	1
163	2001	1
163	1544	1
163	3878	1
163	388	1
163	1016	1
163	719	1
164	3004	1
164	279	1
164	947	1
164	2256	1
164	3917	1
164	1625	1
164	2049	1
164	2379	1
164	3795	1
164	1016	1
165	29	1
165	1213	1
165	2525	1
165	525	1
165	355	1
165	275	1
165	938	1
165	880	1
165	306	1
165	2227	1
166	1692	1
166	3152	1
166	322	1
166	3857	1
166	1244	1
166	412	1
166	462	1
166	3432	1
166	2704	1
166	1570	1
167	422	1
167	2514	1
167	2903	1
167	171	1
167	2451	1
167	329	1
167	479	1
167	888	1
167	3683	1
167	2470	1
168	3211	1
168	446	1
168	3507	1
168	1211	1
168	3916	1
168	2745	1
168	2518	1
168	2284	1
168	2606	1
168	1184	1
169	960	1
169	1091	1
169	2046	1
169	1863	1
169	14	1
169	1494	1
169	2536	1
169	3041	1
169	3497	1
169	1038	1
170	2028	1
170	2043	1
170	1689	1
170	1116	1
170	1784	1
170	3913	1
170	254	1
170	1033	1
170	2799	1
170	1193	1
171	3432	1
171	3107	1
171	2820	1
171	2374	1
171	2243	1
171	60	1
171	3804	1
171	913	1
171	3354	1
171	1960	1
172	3861	1
172	1297	1
172	2379	1
172	2208	1
172	2014	1
172	2380	1
172	3010	1
172	3357	1
172	1057	1
172	2606	1
173	2985	1
173	3	1
173	191	1
173	1031	1
173	1214	1
173	2699	1
173	3129	1
173	720	1
173	2579	1
173	1909	1
174	1639	1
174	2077	1
174	1209	1
174	3320	1
174	1250	1
174	1541	1
174	1176	1
174	3449	1
174	1722	1
174	197	1
175	617	1
175	1992	1
175	48	1
175	2076	1
175	1917	1
175	1269	1
175	1302	1
175	1292	1
175	46	1
175	3058	1
176	1598	1
176	1490	1
176	2045	1
176	1144	1
176	499	1
176	39	1
176	2137	1
176	3725	1
176	988	1
176	1218	1
177	695	1
177	1415	1
177	3807	1
177	1668	1
177	2791	1
177	353	1
177	2936	1
177	2669	1
177	3384	1
177	1692	1
178	2026	1
178	3845	1
178	2380	1
178	2616	1
178	2499	1
178	2247	1
178	1662	1
178	1627	1
178	243	1
178	2951	1
179	2674	1
179	2974	1
179	3248	1
179	3551	1
179	2152	1
179	3509	1
179	411	1
179	3222	1
179	2165	1
179	1508	1
180	391	1
180	216	1
180	3020	1
180	877	1
180	2533	1
180	2689	1
180	628	1
180	1025	1
180	3452	1
180	1306	1
181	3308	1
181	488	1
181	3484	1
181	3072	1
181	2065	1
181	2739	1
181	3064	1
181	724	1
181	2598	1
181	2034	1
182	336	1
182	2475	1
182	1587	1
182	1982	1
182	3836	1
182	2133	1
182	1422	1
182	1596	1
182	2572	1
182	414	1
183	3612	1
183	885	1
183	497	1
183	3598	1
183	2981	1
183	841	1
183	1273	1
183	1725	1
183	3100	1
183	3039	1
184	695	1
184	1599	1
184	1590	1
184	1260	1
184	1857	1
184	668	1
184	2940	1
184	1588	1
184	2605	1
184	1255	1
185	317	1
185	1529	1
185	3644	1
185	2365	1
185	538	1
185	1598	1
185	922	1
185	2764	1
185	1296	1
185	3146	1
186	1175	1
186	3042	1
186	1119	1
186	3433	1
186	22	1
186	523	1
186	3945	1
186	2816	1
186	2928	1
186	893	1
187	940	1
187	355	1
187	970	1
187	1032	1
187	1688	1
187	1280	1
187	3173	1
187	3283	1
187	1380	1
187	35	1
188	1129	1
188	3810	1
188	3602	1
188	2633	1
188	3689	1
188	3072	1
188	649	1
188	2476	1
188	1857	1
188	922	1
189	571	1
189	2468	1
189	3864	1
189	2986	1
189	41	1
189	1104	1
189	3488	1
189	2715	1
189	1362	1
189	3590	1
190	2328	1
190	2177	1
190	1246	1
190	3923	1
190	3847	1
190	2018	1
190	3622	1
190	3498	1
190	1262	1
190	23	1
191	2879	1
191	1082	1
191	94	1
191	2104	1
191	2445	1
191	1791	1
191	1947	1
191	653	1
191	1179	1
191	3939	1
192	2687	1
192	2524	1
192	1116	1
192	1114	1
192	2470	1
192	1854	1
192	3403	1
192	3021	1
192	2239	1
192	1509	1
193	3121	1
193	1281	1
193	2163	1
193	588	1
193	710	1
193	1359	1
193	2194	1
193	2596	1
193	2844	1
193	3069	1
194	388	1
194	1215	1
194	2441	1
194	880	1
194	1987	1
194	427	1
194	3624	1
194	3645	1
194	595	1
194	3946	1
195	3859	1
195	3155	1
195	3508	1
195	1875	1
195	2669	1
195	2519	1
195	711	1
195	2439	1
195	1473	1
195	3850	1
196	1268	1
196	3105	1
196	135	1
196	2974	1
196	1722	1
196	674	1
196	441	1
196	1351	1
196	3399	1
196	79	1
197	306	1
197	2483	1
197	1682	1
197	374	1
197	1753	1
197	718	1
197	190	1
197	1985	1
197	2535	1
197	1662	1
198	949	1
198	3692	1
198	2665	1
198	122	1
198	1917	1
198	1018	1
198	254	1
198	1472	1
198	2095	1
198	3160	1
199	3445	1
199	3809	1
199	2294	1
199	803	1
199	1864	1
199	1511	1
199	2817	1
199	3549	1
199	968	1
199	1273	1
200	2414	1
200	272	1
200	2517	1
200	2	1
200	2786	1
200	3490	1
200	2191	1
200	2412	1
200	3217	1
200	2662	1
201	1170	1
201	3908	1
201	2774	1
201	3610	1
201	101	1
201	2148	1
201	2696	1
201	169	1
201	3749	1
201	121	1
202	1254	1
202	542	1
202	1917	1
202	2635	1
202	2758	1
202	412	1
202	2750	1
202	905	1
202	2671	1
202	2837	1
203	3514	1
203	3894	1
203	2819	1
203	1873	1
203	645	1
203	917	1
203	1641	1
203	2167	1
203	2377	1
203	1391	1
204	1862	1
204	140	1
204	304	1
204	3174	1
204	2719	1
204	556	1
204	1504	1
204	251	1
204	1238	1
204	25	1
205	458	1
205	1132	1
205	570	1
205	1020	1
205	1101	1
205	14	1
205	1247	1
205	3767	1
205	3809	1
205	3836	1
206	2636	1
206	3620	1
206	1980	1
206	1663	1
206	1594	1
206	2671	1
206	3925	1
206	937	1
206	851	1
206	2394	1
207	2880	1
207	869	1
207	2858	1
207	343	1
207	2455	1
207	3622	1
207	809	1
207	615	1
207	348	1
207	3570	1
208	1382	1
